Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,LotShape,LandContour,Utilities,LotConfig,LandSlope,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,1stFlrSF,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,TotRmsAbvGrd,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleType,SaleCondition,SalePrice
1248,80,3,1.6007244024062175,9.419628376999952,1,0,3,0,4,0,11,2,2,0,7,6,5,34,34,1,1,6,6,1,18.303005217723125,3,4,1,4,4,0,2,23.2163735324878,6,0.0,21.748563170931547,31.811947441173732,1,4,1,4,6.9411900550683745,0.0,0,6.9411900550683745,1,0,1,0,3,1,3,6,6,0,3,1,34.0,3,3,888,5,5,2,0.0,0.0,0.0,0,0.0,0,0,5,2010,8,4,12.042965307660024
1249,75,4,1.5760586001492374,9.169518377455928,1,3,3,0,4,0,17,2,2,0,4,6,5,91,58,1,1,0,0,2,0.0,3,4,0,2,4,3,5,17.86057109949175,6,0.0,20.396078054371138,27.110883423451916,4,1,0,4,7.033506484287697,30.397368307141328,0,7.629489916393995,0,0,1,1,3,1,3,8,6,1,2,5,58.0,3,2,396,1,1,1,0.0,0.0,16.09347693943108,0,0.0,0,0,4,2008,8,4,11.771436160121729
1250,20,3,1.5760586001492374,8.881836305004146,1,3,3,0,4,0,12,2,2,0,2,5,7,57,57,1,1,8,8,2,0.0,3,4,1,4,4,3,1,23.108440016582687,5,9.797958971132712,15.684387141358123,29.597297173897484,1,4,1,4,6.895682697747868,0.0,0,6.895682697747868,0,0,1,0,3,1,3,6,6,0,3,1,57.0,3,1,276,5,5,2,0.0,8.94427190999916,0.0,0,0.0,0,0,5,2007,8,4,11.686878772093667
1251,20,3,1.6547040414280918,9.320091235935301,1,3,3,0,0,0,12,2,2,0,2,7,5,42,42,3,1,3,3,2,0.0,2,4,1,4,4,3,0,32.63433774416144,6,0.0,32.32645975048923,45.93473631142341,1,0,1,4,7.6544432264701125,0.0,0,7.6544432264701125,1,0,2,1,3,1,0,8,6,2,5,1,42.0,0,2,522,5,5,2,0.0,0.0,0.0,0,0.0,0,0,4,2010,8,4,12.404923504275338
1252,120,3,1.6007244024062175,8.0507033814703,1,0,3,0,0,0,16,2,2,4,2,7,5,3,3,1,1,12,15,3,12.767145334803704,2,4,2,2,4,3,6,0.0,6,0.0,37.48332962798263,37.48332962798263,1,0,1,4,7.247792581767846,0.0,0,7.247792581767846,0,0,2,0,2,1,2,6,6,1,2,1,3.0,2,2,478,5,5,2,12.165525060596439,6.0,0.0,0,0.0,0,0,3,2006,8,4,12.053795210084596
1253,20,3,1.5818111487619153,9.196038587265322,1,3,3,0,4,0,11,2,2,0,2,5,6,41,41,1,1,6,6,2,0.0,3,4,1,4,4,3,1,22.58317958127243,6,0.0,18.81488772222678,29.393876913398138,1,4,1,4,6.773080375655535,0.0,0,6.773080375655535,1,0,1,0,3,1,3,5,6,0,3,1,41.0,2,1,288,5,5,2,5.744562646538029,0.0,0.0,0,0.0,0,600,11,2009,8,4,11.77528972943772
1254,60,3,1.6007244024062175,9.772353284511327,1,0,3,0,4,0,24,2,2,0,5,7,7,33,4,1,1,13,14,2,0.0,2,4,1,4,4,1,3,11.180339887498949,0,32.109188716004645,6.0,34.52535300326414,1,4,1,4,7.323830566202317,25.514701644346147,0,7.681099001536359,1,0,2,1,3,1,2,9,6,2,2,1,33.0,2,2,518,5,5,2,14.832396974191326,6.855654600401044,0.0,0,0.0,0,0,7,2007,8,4,12.591335046320818
1255,60,3,1.5760586001492374,8.843759381917984,1,3,3,0,4,0,7,2,2,0,5,7,5,5,4,1,1,12,13,3,9.591663046625438,2,4,2,2,4,3,6,0.0,6,0.0,27.313000567495326,27.313000567495326,1,0,1,4,6.633318433280377,29.93325909419153,0,7.412160334945205,0,0,2,1,3,1,2,7,6,1,2,3,5.0,0,2,397,5,5,2,13.341664064126334,11.313708498984761,0.0,0,0.0,0,0,7,2008,8,4,12.016122061571728
1256,50,4,1.551197292997155,8.738735461363474,1,3,3,0,4,0,3,2,2,0,0,6,6,76,57,1,1,13,14,2,0.0,3,4,0,4,0,3,3,20.615528128088304,6,0.0,21.42428528562855,29.732137494637012,1,4,1,0,6.8658910748834385,20.199009876724155,0,7.220373836723949,0,0,1,0,3,1,3,6,6,1,2,5,29.0,3,1,560,5,5,2,0.0,0.0,0.0,0,10.954451150103322,0,0,11,2007,8,4,11.755871643580617
1257,20,3,1.6507118379778205,9.5682245844549,1,0,3,0,0,0,15,2,2,0,2,8,5,14,14,3,1,6,6,1,23.53720459187964,2,4,2,2,4,1,2,36.24913792078372,6,0.0,25.92296279363144,44.56455991031439,1,0,1,4,7.594381242551817,0.0,0,7.594381242551817,1,0,2,0,2,1,2,7,6,1,5,1,14.0,0,2,691,5,5,2,16.186414056238647,6.0,0.0,0,0.0,0,0,8,2008,8,4,12.616525295149378
1258,30,3,1.5640229234774088,8.308938252595778,1,3,3,0,0,0,7,1,2,0,2,5,8,87,59,1,1,13,14,2,0.0,3,4,2,1,4,3,6,0.0,6,0.0,29.393876913398138,29.393876913398138,1,0,1,4,6.761572768804055,0.0,0,6.761572768804055,0,0,1,0,2,1,3,4,6,0,3,6,0.0,1,0,0,3,3,2,0.0,9.797958971132712,0.0,0,0.0,0,0,7,2009,8,4,11.511924964636645
1259,80,3,1.573118124014776,9.168163293076997,1,0,3,0,4,0,8,2,2,0,7,7,5,3,3,1,1,12,13,3,13.490737563232042,2,4,2,2,4,1,2,25.592967784139454,6,0.0,14.177446878757825,29.257477676655586,1,0,1,4,7.061334366910438,0.0,0,7.061334366910438,1,0,2,0,2,1,2,5,6,0,3,1,3.0,0,2,400,5,5,2,14.560219778561036,0.0,0.0,0,0.0,0,0,7,2008,8,4,12.154779351142624
1260,20,3,1.590138004527852,9.185022563991893,1,3,3,0,2,0,12,2,2,0,2,6,8,39,39,1,1,6,6,2,0.0,3,4,1,2,4,3,0,24.535688292770594,3,20.92844953645635,3.7416573867739413,32.46536616149585,1,2,1,4,6.960347729101308,0.0,0,6.960347729101308,1,0,1,1,3,1,3,6,6,0,3,1,39.0,3,2,460,5,5,2,13.416407864998739,0.0,0.0,0,8.94427190999916,0,0,7,2008,8,4,11.925035115797062
1261,60,3,1.6007244024062175,10.11382951201313,1,2,3,0,1,0,8,6,2,0,5,6,5,10,10,1,1,12,13,2,0.0,3,4,2,2,4,3,6,0.0,6,0.0,29.0,29.0,1,0,1,4,6.79346613258001,27.982137159266443,0,7.423568444259167,0,0,2,1,3,1,3,7,6,1,5,3,10.0,0,2,502,5,5,2,0.0,10.14889156509222,0.0,0,0.0,0,0,6,2009,8,4,12.106252310247962
1262,20,3,1.6272506099369242,9.169518377455928,1,3,3,0,4,0,12,2,2,0,2,5,6,53,53,3,1,8,8,2,0.0,3,4,1,4,4,3,5,22.44994432064365,6,0.0,23.366642891095847,32.4037034920393,1,2,1,4,6.956545443151569,0.0,0,6.956545443151569,0,0,1,0,2,1,3,5,6,0,3,1,53.0,3,1,338,5,5,2,0.0,0.0,0.0,0,0.0,0,0,6,2009,8,4,11.766792188927278
1263,50,3,1.6007244024062175,9.328123407632566,1,3,3,0,4,0,4,2,2,0,0,4,5,52,20,1,1,13,14,2,0.0,3,4,1,4,4,0,6,0.0,6,0.0,33.2264954516723,33.2264954516723,1,0,1,0,7.00669522683704,26.153393661244042,0,7.488852955733459,1,0,1,0,5,1,3,8,3,2,5,1,52.0,3,1,304,5,5,2,10.954451150103322,0.0,0.0,0,0.0,0,0,11,2009,8,4,11.992260421644849
1264,70,3,1.5760586001492374,9.511555458710548,1,3,3,0,4,0,3,2,2,0,5,6,6,88,57,2,1,13,14,2,0.0,3,4,2,4,4,3,6,0.0,6,0.0,27.640549922170507,27.640549922170507,1,0,1,0,6.966024187106113,27.640549922170507,0,7.508787170634276,0,0,1,0,3,1,3,8,6,1,2,5,67.0,3,2,520,5,5,0,0.0,0.0,11.224972160321824,0,0.0,0,0,7,2007,8,4,12.103486056755072
1265,120,2,1.4796681446837607,8.308938252595778,1,3,3,0,4,0,12,2,2,4,2,6,5,10,9,1,1,8,8,2,0.0,2,4,2,2,4,3,2,16.30950643030009,6,0.0,33.74907406137241,37.48332962798263,1,0,1,4,7.198183577101943,0.0,0,7.198183577101943,1,0,2,0,2,1,2,5,6,0,3,1,10.0,0,2,511,5,5,2,12.0,8.246211251235321,0.0,0,0.0,0,0,8,2008,0,0,12.106252310247962
1266,160,1,1.4844415983612418,8.225503097566918,1,3,3,0,3,0,21,2,2,4,5,7,5,7,7,3,1,8,8,1,14.7648230602334,2,4,2,2,4,3,2,21.213203435596427,6,0.0,15.524174696260024,26.28687885618983,1,0,1,4,6.569481420414296,27.184554438136374,0,7.280697195384741,1,0,2,1,3,1,2,6,6,0,3,5,7.0,3,2,506,5,5,2,0.0,5.830951894845301,0.0,0,0.0,0,0,3,2006,8,4,12.122147410592412
1267,190,4,1.5760586001492374,9.222268942841456,1,0,0,0,4,0,17,1,2,1,4,7,4,97,57,3,1,13,14,2,0.0,1,4,1,4,4,3,6,0.0,6,0.0,30.4138126514911,30.4138126514911,1,4,0,1,6.871091294610546,30.4138126514911,0,7.543802867501509,0,0,1,1,4,2,3,9,6,1,2,5,47.0,3,1,308,5,5,0,0.0,0.0,16.24807680927192,0,0.0,0,0,1,2007,8,4,11.711776323715394
1268,20,3,1.6466408667027277,9.48903215258983,1,0,1,0,4,0,23,2,2,0,2,9,5,2,1,3,1,11,5,2,0.0,0,4,2,0,4,1,6,0.0,6,0.0,44.74371464239419,44.74371464239419,1,0,1,4,7.609862200913554,0.0,0,7.609862200913554,0,0,2,0,3,1,0,10,6,1,2,1,1.0,0,3,746,5,5,2,12.0,8.717797887081348,0.0,0,0.0,0,0,5,2010,8,4,12.84397135185964
1269,50,3,1.6007244024062175,9.55393007636626,1,0,3,0,4,1,6,2,2,0,0,8,9,73,11,1,1,11,12,1,25.13961017995307,3,2,1,4,4,2,5,13.856406460551018,6,0.0,23.15167380558045,26.981475126464083,1,0,1,4,7.584773077612199,38.45776904605882,0,8.145259566516865,0,0,3,1,4,1,2,11,6,2,2,3,26.0,3,3,1014,5,5,2,17.72004514666935,3.4641016151377544,0.0,0,0.0,0,0,5,2008,8,4,12.850554654108839
1270,50,3,1.6226794404526244,9.336444248771908,1,3,3,0,4,0,12,1,2,0,0,5,5,49,49,1,1,8,8,1,13.416407864998739,3,4,1,4,4,3,1,21.447610589527216,6,0.0,20.346989949375804,29.563490998188964,2,4,1,0,6.773080375655535,25.495097567963924,0,7.329093736246592,0,0,1,1,3,1,3,7,6,0,3,1,49.0,3,1,315,5,5,2,0.0,0.0,0.0,0,0.0,0,0,7,2007,8,4,11.877568578558138
1271,40,3,1.6007244024062175,10.068790104160488,1,3,2,0,4,2,4,2,2,0,2,7,6,31,31,5,6,9,10,2,0.0,2,4,2,2,4,1,2,35.4682957019364,6,0.0,8.602325267042627,36.49657518178932,1,4,1,4,7.194436851100335,13.856406460551018,0,7.329093736246592,2,0,0,1,0,1,2,4,6,1,5,1,31.0,0,2,586,5,5,2,16.3707055437449,0.0,0.0,0,0.0,0,0,4,2010,8,4,12.468436909997665
1272,20,3,1.6007244024062175,9.122164681072457,1,0,3,0,4,0,14,4,2,0,2,6,7,41,41,3,1,3,3,2,0.0,3,4,1,4,4,3,6,0.0,6,0.0,38.58756276314948,38.58756276314948,1,2,1,4,7.305860032684009,0.0,0,7.305860032684009,0,0,2,0,3,1,2,7,6,1,2,1,41.0,2,2,462,5,5,2,0.0,0.0,0.0,0,0.0,0,0,8,2009,8,4,12.132156962580005
1273,20,3,1.6007244024062175,9.512369038134885,1,0,3,0,1,0,19,2,2,0,2,5,6,41,41,3,1,6,10,1,10.677078252031311,3,4,1,4,4,3,1,23.664319132398465,3,19.364916731037084,0.0,30.577769702841312,1,4,1,4,6.840546529288687,0.0,0,6.840546529288687,1,0,1,0,3,1,3,5,6,0,3,1,41.0,3,1,288,5,5,2,13.416407864998739,0.0,0.0,0,0.0,0,0,11,2006,8,4,11.827736204810263
1274,80,3,1.708450536308733,9.351145248567203,1,0,3,0,0,0,7,2,2,0,7,6,7,49,2,1,1,9,10,1,9.16515138991168,3,4,1,4,4,0,0,26.814175355583846,6,0.0,17.320508075688775,31.921779399024736,1,2,1,4,7.213031659834869,0.0,0,7.213031659834869,1,0,1,0,2,1,0,5,6,1,2,2,49.0,2,1,312,5,5,2,0.0,0.0,0.0,0,12.767145334803704,0,0,5,2008,8,4,12.083905011555967
1275,50,3,1.5544838261856166,8.587092318795905,1,3,3,0,0,0,6,2,2,0,0,5,6,97,4,1,1,13,15,2,0.0,3,4,2,4,4,3,6,0.0,6,0.0,25.709920264364882,25.709920264364882,1,0,1,4,6.493753839851686,24.269322199023193,0,7.1308988302963465,0,0,2,0,3,1,3,8,6,1,2,5,22.0,3,2,552,5,5,2,15.556349186104045,0.0,9.0,0,0.0,0,0,11,2007,8,4,11.842229212112828
1276,90,3,1.658620646802564,9.336532397213942,1,3,3,0,0,0,12,1,2,2,5,5,5,59,57,1,4,0,0,3,23.811761799581316,3,4,1,4,4,3,5,14.832396974191326,6,0.0,26.60826939130014,30.463092423455635,1,2,1,0,6.833031732786201,31.496031496047245,0,7.560080465021827,0,0,2,0,4,2,3,10,6,0,3,5,59.0,3,2,400,5,1,2,0.0,0.0,0.0,0,0.0,0,0,7,2007,8,4,11.827736204810263
1277,60,3,1.6007244024062175,9.467769401256943,1,0,3,0,1,0,14,2,2,0,5,6,6,37,37,1,1,6,10,2,0.0,3,4,1,4,1,3,1,24.351591323771842,6,0.0,11.40175425099138,26.888659319497503,1,4,1,4,6.5998704992128365,25.69046515733026,0,7.240649694255466,0,1,1,1,3,1,3,6,6,1,5,1,37.0,3,2,497,5,5,2,17.146428199482248,10.770329614269007,0.0,0,0.0,0,0,12,2009,8,4,11.99535161421452
1278,80,3,1.6007244024062175,9.790934566296798,1,0,3,0,1,0,14,2,2,0,7,6,5,42,33,1,1,6,6,1,18.947295321496416,3,4,1,2,4,0,0,22.978250586152114,6,0.0,33.94112549695428,40.98780306383839,1,1,1,4,7.452402451223638,0.0,0,7.452402451223638,1,0,1,1,3,1,3,7,6,1,2,1,42.0,2,2,480,5,5,2,0.0,0.0,0.0,0,0.0,0,0,6,2009,8,4,12.195517131590657
1279,60,3,1.6156234211948597,9.156200925875535,1,3,3,0,4,0,5,2,2,0,5,8,5,6,6,1,1,12,13,2,0.0,2,4,2,2,4,3,2,28.35489375751565,6,0.0,18.0,33.58571124749333,1,0,1,4,7.028201432058005,30.04995840263344,0,7.616283561580385,1,0,2,1,3,1,2,7,6,1,2,1,6.0,2,2,577,5,5,2,0.0,14.52583904633395,0.0,0,0.0,0,0,3,2008,8,4,12.375815420117268
1280,50,0,1.5760586001492374,8.922658299524402,1,3,3,0,4,0,9,2,2,0,0,4,4,90,60,1,1,8,8,2,0.0,3,2,1,4,4,3,6,0.0,6,0.0,26.419689627245813,26.419689627245813,1,4,1,0,6.548219102762372,20.73644135332772,0,7.028201432058005,0,0,1,0,2,1,3,6,6,0,3,5,30.0,2,2,528,5,5,2,5.477225575051661,0.0,12.806248474865697,0,0.0,0,0,4,2010,0,0,11.133128103610641
1281,20,3,1.595501439277358,9.190953658175992,1,0,3,0,4,0,5,2,2,0,2,7,5,7,7,1,1,12,13,1,10.488088481701515,2,4,2,2,4,3,2,28.071337695236398,6,0.0,28.0178514522438,39.66106403010388,1,0,1,4,7.360739903058278,0.0,0,7.360739903058278,1,0,2,0,3,1,2,6,6,0,3,1,7.0,2,2,544,5,5,2,0.0,8.48528137423857,0.0,0,0.0,0,0,3,2009,8,4,12.332705296463539
1282,20,3,1.544452104946379,8.993303139093733,1,0,3,0,1,0,23,2,2,0,2,7,5,16,16,3,1,6,6,1,7.3484692283495345,3,4,1,2,4,3,0,32.449961479175904,6,0.0,16.0,36.180105030251084,1,4,1,4,7.199678345691172,0.0,0,7.199678345691172,1,0,2,0,2,1,3,6,6,1,5,1,16.0,0,2,484,2,2,2,0.0,7.615773105863909,0.0,0,9.486832980505138,0,0,7,2006,8,4,12.100712129872347
1283,20,3,1.5789558319019596,9.082507000466299,1,0,3,0,4,0,5,2,2,0,2,5,7,32,1,1,1,6,6,2,0.0,3,4,1,2,4,2,3,23.065125189341593,5,12.0,19.078784028338912,32.2490309931942,1,4,1,4,6.946975992135418,0.0,0,6.946975992135418,0,0,2,0,3,1,2,5,6,0,3,5,32.0,3,2,484,5,5,2,0.0,0.0,0.0,0,16.97056274847714,0,0,9,2009,8,4,11.921718363171067
1284,90,3,1.65667160341297,9.148464968258095,1,3,2,0,0,0,11,2,2,2,5,6,5,39,39,4,1,8,15,2,0.0,3,4,1,4,4,0,6,0.0,6,0.0,30.199337741083,30.199337741083,1,4,1,4,6.815639990074331,30.199337741083,0,7.508787170634276,0,0,2,2,4,2,3,8,6,0,3,6,0.0,1,0,0,3,3,2,11.313708498984761,0.0,0.0,0,0.0,0,0,4,2010,8,4,11.842229212112828
1285,50,3,1.544452104946379,9.173468897200278,1,3,3,0,4,0,18,1,2,0,0,6,7,91,20,1,1,13,15,2,0.0,3,4,2,4,4,3,6,0.0,6,0.0,28.35489375751565,28.35489375751565,1,0,1,4,7.4377951216719325,27.349588662354687,0,7.802618063442671,0,0,2,0,4,1,2,10,3,1,2,5,41.0,3,1,336,5,5,2,16.492422502470642,0.0,6.48074069840786,0,10.770329614269007,0,0,3,2010,8,4,12.037653993905211
1286,50,4,1.544452104946379,8.699514748210191,1,3,3,0,4,0,3,2,2,0,0,6,6,70,59,1,1,8,8,2,0.0,3,1,1,4,4,3,6,0.0,6,0.0,27.92848008753788,27.92848008753788,1,0,1,1,6.715383386334681,24.228082879171435,0,7.252762418053187,0,0,1,0,4,1,3,6,6,1,2,5,70.0,3,1,280,5,5,2,6.708203932499369,0.0,0.0,0,0.0,0,0,5,2009,8,4,11.794337924408413
1287,20,3,1.6007244024062175,9.189116735524555,1,3,3,0,4,0,14,1,2,0,2,6,5,47,47,3,1,6,6,1,21.236760581595302,3,4,1,4,4,3,0,23.853720883753127,5,9.0,26.038433132583073,36.4417343165772,1,4,1,4,7.191429330036379,0.0,0,7.191429330036379,1,0,1,1,3,1,3,6,6,2,2,1,47.0,3,2,528,5,5,2,0.0,5.0990195135927845,0.0,0,0.0,0,0,6,2010,8,4,11.870599909242044
1288,20,3,1.6007244024062175,10.505067539570582,1,0,2,0,4,1,4,2,2,0,2,5,5,42,42,1,1,13,14,0,24.919871588754223,3,2,1,4,4,0,5,28.495613697550013,6,0.0,28.495613697550013,40.29888335921977,1,1,1,4,7.366445148327599,0.0,0,7.366445148327599,0,1,2,0,4,1,3,7,6,0,3,1,42.0,3,2,390,5,5,0,12.96148139681572,14.071247279470288,0.0,0,0.0,0,0,6,2006,8,4,12.154779351142624
1289,120,3,1.5066301902946675,8.641885635373555,1,0,3,0,4,0,22,2,2,4,2,8,5,9,9,1,1,5,5,2,0.0,2,4,2,2,4,3,2,34.02939905434711,6,0.0,18.520259177452136,38.742741255621034,1,0,1,4,7.413970290190444,0.0,0,7.413970290190444,1,0,2,0,2,1,0,5,6,1,0,1,9.0,0,2,499,5,5,2,14.560219778561036,7.681145747868608,0.0,0,0.0,0,0,10,2009,8,4,12.535376392672774
1290,60,3,1.6403792701103175,9.31154225248515,1,0,3,0,4,0,16,2,2,0,5,8,5,0,0,1,1,12,13,3,28.071337695236398,2,4,2,2,4,2,6,0.0,6,0.0,32.93933818400121,32.93933818400121,1,0,1,4,7.02108396428914,29.154759474226502,0,7.585788821732034,0,0,2,1,3,1,0,8,6,1,2,3,0.0,0,3,753,5,5,2,13.30413469565007,8.602325267042627,0.0,0,0.0,0,0,10,2006,6,5,12.546109948315882
1291,80,3,1.6007244024062175,9.554780778246572,1,0,3,0,0,0,12,2,2,0,7,5,7,46,46,3,1,13,6,1,9.273618495495704,3,4,2,4,4,0,2,31.843366656181317,6,0.0,11.74734012447073,33.94112549695428,1,4,1,4,7.049254841255837,0.0,0,7.049254841255837,1,0,1,0,3,1,3,6,6,1,2,1,46.0,2,2,484,5,5,2,15.066519173319364,0.0,0.0,0,0.0,0,0,4,2010,8,4,12.103486056755072
1292,160,4,1.4025335376029113,7.426549072397305,1,3,3,0,4,0,2,2,2,3,5,5,7,37,37,1,1,5,5,1,16.3707055437449,3,4,1,4,4,3,0,15.198684153570664,6,0.0,19.974984355438178,25.099800796022265,1,4,1,4,6.4457198193855785,25.92296279363144,0,7.171656822768514,0,0,2,1,3,1,3,6,6,0,3,5,37.0,3,1,264,5,5,2,13.601470508735444,0.0,0.0,0,0.0,0,0,2,2009,8,4,11.691071650353702
1293,70,4,1.5760586001492374,8.794824928014517,1,3,3,0,0,0,17,2,2,0,5,5,4,117,44,1,1,13,14,2,0.0,3,4,4,4,4,3,6,0.0,6,0.0,31.52776554086889,31.52776554086889,1,4,0,4,7.228388451573604,31.52776554086889,0,7.771488760117616,0,0,2,0,4,2,3,11,3,0,3,1,24.0,2,1,432,5,5,2,0.0,16.941074346097416,0.0,0,0.0,0,0,12,2009,8,4,11.585246126549855
1294,60,3,1.6226794404526244,9.224243277145174,1,3,3,0,4,0,14,2,2,0,5,7,5,30,30,1,1,6,6,2,0.0,3,4,2,2,4,3,2,13.92838827718412,6,0.0,25.25866188063018,28.844410203711913,1,4,1,4,6.723832440821209,28.844410203711913,0,7.416979621381154,0,0,2,1,4,1,3,8,6,1,5,1,30.0,2,2,528,5,5,2,0.0,5.291502622129181,0.0,0,16.09347693943108,0,0,3,2006,8,4,12.000891794590137
1295,20,3,1.5760586001492374,9.008468955937513,1,3,3,0,4,0,7,2,2,0,2,5,7,51,16,3,1,14,10,2,0.0,3,4,1,4,4,3,5,12.922847983320086,6,0.0,26.40075756488817,29.393876913398138,1,4,1,4,6.761572768804055,0.0,0,6.761572768804055,1,0,1,0,2,1,3,5,6,0,3,5,49.0,3,2,572,5,5,0,0.0,0.0,0.0,0,0.0,0,0,4,2006,8,4,11.652687407345388
1296,20,3,1.6032856051269204,9.035986984831405,1,3,3,0,4,0,12,1,2,0,2,5,5,38,38,3,1,6,6,1,12.96148139681572,3,4,1,4,4,0,1,31.874754901018456,6,0.0,6.0,32.43454948045371,1,2,1,4,6.9584483932976555,0.0,0,6.9584483932976555,1,0,1,1,3,1,3,5,6,0,3,1,38.0,2,1,288,5,5,2,18.867962264113206,0.0,0.0,0,0.0,0,0,11,2006,8,4,11.83862560460953
1297,20,3,1.6272506099369242,9.071078304642676,1,3,3,0,4,0,12,2,2,0,2,5,6,45,45,3,1,8,8,1,12.165525060596439,3,2,1,4,4,2,0,27.85677655436824,6,0.0,18.547236990991408,33.46640106136302,1,2,1,4,7.028201432058005,0.0,0,7.028201432058005,1,0,2,0,3,1,3,6,6,0,3,1,45.0,2,2,525,5,5,2,13.856406460551018,4.47213595499958,11.090536506409418,0,0.0,0,0,12,2008,8,4,11.951180395901384
1298,180,4,1.4844415983612418,8.209308411646937,1,3,3,0,4,0,7,2,2,4,6,6,5,1,0,1,1,12,13,1,9.055385138137417,3,4,2,2,4,1,2,23.388031127053,6,0.0,0.0,23.388031127053,1,2,1,4,6.977281341630747,0.0,0,6.977281341630747,1,0,2,0,2,1,3,5,6,0,3,2,1.0,0,2,525,5,5,2,0.0,6.6332495807108,0.0,0,0.0,0,0,6,2006,6,5,11.84939770159144
1299,60,3,1.8935758415172383,11.064871176788817,1,2,0,0,0,0,7,1,2,0,5,10,5,0,0,3,0,11,12,3,28.21347195933177,0,4,2,0,4,1,2,75.1265598839718,6,0.0,21.587033144922902,78.16648898345122,1,0,1,4,8.453614209773367,30.822070014844883,0,8.637993891561942,2,0,2,1,3,1,0,12,6,3,2,1,0.0,0,2,1418,5,5,2,14.628738838327793,17.08800749063506,0.0,0,0.0,480,0,1,2008,6,5,11.982929094215963
1300,20,3,1.6156234211948597,8.922658299524402,1,3,3,0,4,0,12,2,2,0,2,5,7,51,16,3,1,3,3,2,0.0,3,4,1,4,4,3,3,18.439088914585774,5,30.099833886584822,0.0,35.298725189445584,1,0,1,4,7.1276936993473985,0.0,0,7.1276936993473985,1,0,1,1,3,1,2,6,6,0,3,1,51.0,2,1,305,5,5,2,14.7648230602334,0.0,0.0,0,0.0,0,0,5,2010,8,4,11.944707881395766
1301,60,3,1.6007244024062175,9.283776690049365,1,0,3,0,1,0,8,2,2,0,5,7,5,10,10,1,1,12,13,2,18.547236990991408,2,4,2,2,4,3,2,26.343879744638983,6,0.0,16.852299546352718,31.272991542223778,1,0,1,4,6.912742820493176,31.272991542223778,0,7.592366128519796,0,0,2,1,3,1,2,9,6,1,5,1,10.0,0,2,490,5,5,2,0.0,0.0,0.0,0,0.0,0,0,5,2009,8,4,12.323855681186558
1302,70,3,1.6007244024062175,8.922658299524402,1,0,0,0,4,0,6,2,2,0,5,6,7,67,59,1,1,13,14,2,0.0,3,4,1,4,4,3,1,23.388031127053,6,0.0,14.966629547095765,27.76688675382964,1,1,1,4,6.6240652277998935,27.2213151776324,0,7.309212365692763,0,0,1,0,3,1,2,7,6,2,2,1,67.0,3,1,213,5,5,1,0.0,0.0,0.0,0,14.966629547095765,0,0,11,2009,8,4,12.086725887897607
1303,60,3,1.65271758290573,9.222268942841456,1,3,3,0,4,0,15,2,2,0,5,8,5,12,12,3,1,12,13,1,19.77371993328519,2,4,2,2,4,3,2,27.202941017470888,6,0.0,20.615528128088304,34.132096331752024,1,0,1,4,7.0925737159746784,36.373066958946424,0,7.8343923029104365,1,0,2,1,4,1,2,8,6,1,5,1,12.0,2,3,844,5,5,2,17.578395831246947,8.831760866327848,0.0,0,0.0,0,0,12,2006,8,4,12.577636201962656
1304,20,3,1.610778682311281,9.069698042173716,1,3,3,0,4,0,21,2,2,0,2,7,5,1,1,1,1,12,13,1,15.0996688705415,2,4,2,2,4,0,6,0.0,6,0.0,40.19950248448356,40.19950248448356,1,0,1,4,7.38770923908104,0.0,0,7.38770923908104,0,0,2,0,3,1,2,7,6,0,3,1,1.0,2,3,834,5,5,2,14.422205101855956,7.681145747868608,0.0,0,0.0,0,0,4,2006,8,4,12.354492650648448
1305,160,4,1.4697344922755988,8.12058871174027,1,3,3,0,4,0,7,2,2,4,5,7,5,2,2,1,1,12,13,3,10.816653826391969,2,4,2,2,4,3,6,0.0,6,0.0,31.240998703626616,31.240998703626616,1,0,1,4,6.883462586413092,27.055498516937366,0,7.443078374348516,0,0,2,0,3,1,2,7,0,0,3,5,2.0,3,2,380,5,5,2,0.0,6.324555320336759,0.0,0,0.0,0,0,4,2006,8,4,11.77528972943772
1306,20,3,1.6824260060797678,9.485924559229828,1,0,3,0,0,0,16,2,2,0,2,9,5,3,2,3,1,12,13,3,17.320508075688775,2,4,2,0,4,3,2,39.64845520319802,6,0.0,8.94427190999916,40.64480286580315,1,0,1,4,7.409741954080923,0.0,0,7.409741954080923,1,0,2,0,2,1,0,6,6,2,0,1,3.0,0,2,840,5,5,2,20.09975124224178,10.099504938362077,0.0,0,0.0,0,0,11,2009,8,4,12.691580461311874
